"","default","month","age","amount","address","employer","children","payfreq","marstat","home"
"2982",0,24,22,700,1.8,1.3,0,3,1,2
"2983",0,24,33,2000,6.6,6.1,0,3,3,1
"2984",0,24,32,500,11.4,11.4,0,3,1,2
"2985",0,16,33,NA,7,8,2,1,3,1
"2986",0,24,38,1400,13,8,1,1,2,2
"2987",0,24,37,2200,9.4,7.3,3,3,2,1
"2988",1,6,22,2000,22.1,5.4,0,3,1,2
"2989",0,24,36,1250,6.7,15.3,2,3,2,1
"2990",1,8,18,1000,1.4,1.9,0,3,1,2
"2991",0,24,54,2000,11.1,10.4,2,3,2,1
"2992",0,15,27,800,0,11.3,0,1,1,2
"2993",0,24,26,2500,0.7,0.1,1,1,1,1
"2994",0,24,29,2000,3.7,10.2,0,3,2,1
"2995",0,22,57,1200,10.4,10.4,0,1,4,2
"2996",0,16,23,1650,0.3,4.4,0,1,1,2
"2997",0,22,48,2000,22.9,16.9,2,3,2,1
"2998",1,24,26,2000,5,2,0,1,1,2
"2999",0,24,54,2000,3.2,19.8,0,1,3,2
"3000",0,24,35,1500,2.4,16,0,3,1,1
"3001",0,23,26,NA,21.3,0.6,1,3,1,2
"3002",0,24,47,1000,21.1,1.6,0,3,2,1
"3003",0,24,34,2000,1,4.3,1,3,1,1
"3004",0,7,49,1500,22,10,0,1,2,1
"3005",0,18,27,2000,22.5,4.6,0,1,1,2
"3006",0,24,24,2000,0,3.3,0,3,1,2
"3007",1,24,23,1000,22.5,4.3,0,3,2,1
"3008",0,24,46,2000,9.5,1.4,2,3,2,1
"3009",0,23,49,800,10.5,1.1,0,3,3,2
"3010",0,18,46,1500,6,20.1,0,3,2,1
"3011",0,19,45,1750,10.5,5.2,3,3,2,1
"3012",0,19,35,4000,1,16.5,0,1,3,2
"3013",0,4,23,2500,10.5,1.5,0,3,1,2
"3014",0,24,58,2000,30.7,22.8,0,1,2,1
"3015",0,24,21,2500,5.1,3.4,0,1,1,2
"3016",0,24,30,500,1.1,11.6,1,3,2,1
"3017",0,23,27,1400,1.5,6.5,0,1,1,2
"3018",0,21,27,1200,3.2,NA,0,2,2,1
"3019",0,24,46,500,0.4,7.4,2,3,2,2
"3020",0,20,46,1000,17,26.5,2,4,2,2
"3021",0,24,45,7500,7,7,2,3,2,1
"3022",1,6,48,500,1.7,5.3,0,1,3,2
"3023",0,24,20,3000,20.4,4,0,1,1,2
"3024",0,21,24,2500,0.1,1.1,0,3,1,2
"3025",0,18,35,1000,30.9,11.3,0,2,1,2
"3026",0,22,37,2000,7.4,7.4,2,3,2,1
"3027",0,24,26,4000,1.6,5.5,0,1,1,1
"3028",0,24,38,4000,5,11.6,1,3,2,1
"3029",0,24,45,2500,14,4.8,0,3,2,1
"3030",0,22,52,2900,27,8,0,3,2,1
"3031",0,24,48,3500,13.8,24.5,1,3,2,2
"3032",0,24,26,3700,13.4,2.4,0,3,1,2
"3033",0,24,34,1200,3.8,NA,0,3,2,2
"3034",0,23,51,1200,25.2,10.7,0,1,2,1
"3035",0,14,25,2000,0.3,3.9,0,1,2,1
"3036",0,22,38,NA,8.5,16,1,3,2,1
"3037",0,23,26,2000,26.6,NA,0,3,1,2
"3038",0,18,18,2000,7.7,1.5,0,1,1,2
"3039",0,18,44,3000,1.2,2.8,0,1,2,2
"3040",0,18,33,700,0.7,5.2,0,3,1,2
"3041",0,24,33,1000,5.2,7.6,0,3,3,2
"3042",0,24,32,2000,7.6,3.2,0,1,2,1
"3043",0,17,50,2400,1,11.4,0,3,2,1
"3044",0,11,23,3500,23.4,4.7,0,1,1,2
"3045",0,24,21,2500,3.1,5.1,0,3,1,2
"3046",0,24,25,3000,8,7.9,0,1,1,2
"3047",0,22,26,1500,0.2,2,0,3,1,1
"3048",0,24,35,2000,7.6,9.7,1,3,2,1
"3049",0,22,46,3000,19.8,NA,2,3,2,1
"3050",0,24,39,2000,3.3,15.9,1,3,2,1
"3051",0,24,45,3000,19.7,3.3,3,3,2,1
"3052",0,20,42,500,6.7,2.9,0,1,2,2
"3053",1,19,28,6000,3.6,NA,0,1,1,1
"3054",0,24,20,2000,6.9,2.4,0,3,1,2
"3055",0,23,24,2000,24,0.7,0,3,1,2
"3056",0,21,26,1000,0.2,1.4,1,1,1,2
"3057",0,18,54,2000,15.4,0.7,1,1,2,2
"3058",0,24,54,1800,26.4,4.7,0,3,2,1
"3059",0,24,36,2000,3.9,14.8,2,3,3,1
"3060",0,24,55,2000,8.5,23.3,0,3,2,1
"3061",0,18,33,1200,2.8,16.3,0,3,3,1
"3062",1,5,24,2000,0.3,0.2,0,1,1,2
"3063",0,23,45,3500,9,12,2,3,2,1
"3064",0,24,49,NA,24.8,4.9,2,3,2,1
"3065",0,22,25,1500,2.1,2.6,0,1,1,2
"3066",0,24,54,2000,6,NA,0,1,2,1
"3067",0,24,37,1000,6.7,5.6,0,1,1,1
"3068",0,24,47,2000,0.3,4.1,0,3,3,2
"3069",0,24,31,2000,1,11.1,3,3,2,1
"3070",0,23,32,1000,6.1,18.1,2,1,2,2
"3071",1,5,50,700,5.1,NA,0,1,2,1
"3072",0,24,37,3500,8.9,16.7,2,3,2,1
"3073",0,24,29,2000,0.9,1,0,3,2,2
"3074",0,24,25,3500,16.3,0.8,0,3,1,2
"3075",0,24,38,1000,7.9,3.9,2,1,2,1
"3076",1,7,32,2000,6.7,4.2,0,3,1,2
"3077",1,12,40,2000,2,1.1,4,3,3,2
"3078",0,21,38,1500,12.9,7.8,1,3,1,2
"3079",0,24,51,1500,14.1,4.1,0,3,2,1
"3080",0,24,41,2000,21.6,0.1,0,2,2,2
"3081",0,21,48,600,4.4,30.9,0,1,1,2
"3082",0,23,27,2000,1,0.1,0,1,1,2
"3083",0,24,58,2500,20.2,34.3,1,3,2,1
"3084",0,24,31,NA,1.1,5.3,1,1,2,1
"3085",0,24,54,1500,28.5,14.3,0,1,2,2
"3086",0,24,43,NA,0.9,25,3,3,2,2
"3087",0,24,28,2000,21.9,10.5,0,1,1,2
"3088",0,23,28,1000,14.6,6.9,0,3,2,1
"3089",0,24,26,2000,27,0.2,0,1,1,2
"3090",0,24,29,900,7,10.8,0,3,1,1
"3091",0,23,29,1000,1.5,NA,1,1,2,2
"3092",0,13,21,1000,5.4,5.1,0,3,1,2
"3093",0,22,30,2000,6.9,2.3,2,1,2,2
"3094",0,22,26,2000,0.3,3.8,0,3,1,1
"3095",0,24,41,500,7.7,10.7,0,3,2,1
"3096",0,24,56,1300,2.8,28.1,0,3,2,1
"3097",0,22,45,1500,4.1,2.4,0,1,1,1
"3098",0,23,38,NA,14,14.3,1,1,2,2
"3099",0,23,39,5000,7.3,NA,3,3,2,1
"3100",0,24,47,4500,12.1,15.6,1,3,2,1
"3101",0,24,27,2300,1.6,8.8,1,3,2,1
"3102",1,13,27,1500,1.1,2.6,0,2,2,2
"3103",0,24,20,1200,11.5,4.5,0,1,1,2
"3104",1,19,26,2700,2.9,3.7,0,3,2,1
"3105",0,7,44,1500,10.2,18.8,1,3,2,1
"3106",0,19,54,2500,0.7,20.6,0,3,1,1
"3107",0,24,35,2350,8,4.4,1,3,2,1
"3108",0,20,29,NA,2.4,3.3,0,3,1,1
"3109",0,24,39,2000,15.4,9.4,3,3,2,1
"3110",0,24,42,1500,5.2,5.2,2,3,2,1
"3111",0,24,28,2000,0,0.5,1,1,2,2
"3112",0,24,28,3000,0.8,15.1,0,1,1,1
"3113",0,19,28,2850,0.2,7.4,0,1,2,2
"3114",0,22,43,NA,3.8,0.2,2,1,2,2
"3115",0,23,46,3050,26.1,1.6,2,1,2,2
"3116",0,18,24,2350,2.7,0.6,0,1,2,1
"3117",0,23,20,1000,3,NA,0,1,1,2
"3118",0,24,29,1500,2,2.9,0,3,1,1
"3119",0,4,36,1800,0.1,0.8,0,3,1,2
"3120",0,21,18,2000,17.4,1.4,0,1,1,2
"3121",0,24,35,1300,5.3,16.4,3,3,2,1
"3122",0,24,42,1400,9,25,0,3,1,1
"3123",0,22,38,2000,1.2,20.4,0,3,1,1
"3124",0,24,41,3000,1.3,20.4,0,3,1,1
"3125",0,24,31,2500,2.5,0.4,2,3,2,1
"3126",0,18,42,500,2,1.6,1,3,2,1
"3127",1,19,30,1000,0,0.3,0,1,1,2
"3128",0,20,19,1500,9.1,3.1,0,1,1,2
"3129",0,23,57,2600,25,10,0,3,2,1
"3130",0,24,41,4500,1.9,4.4,0,3,3,1
"3131",0,24,27,2500,1.5,1.5,0,1,1,2
"3132",0,24,19,2500,4.8,0.2,0,1,1,2
"3133",0,22,64,1000,1,1,0,3,2,1
"3134",0,18,46,1000,4.7,8.6,2,3,2,1
"3135",0,24,26,2000,0.5,NA,0,3,1,1
"3136",0,10,69,650,0.2,2.7,0,3,4,2
"3137",0,13,45,2000,10.8,2.3,2,3,2,1
"3138",0,24,36,1000,0.6,6.2,1,1,1,1
"3139",0,20,37,1000,8.7,6.2,2,3,2,2
"3140",0,24,22,1500,3.2,0.3,0,1,1,2
"3141",0,23,54,1000,28.3,5.6,0,3,2,2
"3142",0,21,54,NA,13.3,7.7,0,3,2,1
"3143",1,5,53,1000,5.2,NA,0,1,2,1
"3144",0,18,59,650,29.4,1.2,0,3,3,2
"3145",0,22,44,2000,2.7,13.3,0,4,2,1
"3146",0,22,51,3500,10,6,1,3,2,1
"3147",0,22,45,1400,20.9,7.4,1,3,2,1
"3148",0,24,31,2000,1.6,2.2,0,3,1,1
"3149",0,21,34,1000,11.6,2.1,1,1,3,1
"3150",0,22,56,2500,21.2,14.7,0,1,2,1
"3151",0,24,27,NA,3.2,5.1,0,3,1,2
"3152",0,24,49,1500,30.8,0.3,1,3,2,1
"3153",0,24,39,3000,7.3,9.9,2,1,2,NA
"3154",1,8,24,2000,0.1,NA,0,3,1,2
"3155",0,24,50,1000,18.1,0.2,0,3,2,1
"3156",0,23,22,2000,22.1,NA,0,3,1,2
"3157",0,18,52,NA,22.7,27.8,2,3,2,1
"3158",0,18,48,2000,0.6,7,0,3,2,2
"3159",0,24,25,2000,0.9,4.9,0,3,2,1
"3160",1,18,44,5000,9.7,17.1,2,3,2,1
"3161",0,14,22,2000,4,0.8,0,1,1,2
"3162",0,22,42,2500,12.5,2.6,2,3,2,1
"3163",0,22,32,3000,1.7,4.7,0,3,1,2
"3164",0,24,32,5000,6.7,6.1,0,3,2,1
"3165",0,24,28,2500,1.1,1.1,0,3,1,2
"3166",0,18,26,5000,0.1,NA,1,3,2,1
"3167",0,23,32,3000,0.4,NA,2,1,2,2
"3168",0,24,48,850,10,4,2,2,3,1
"3169",0,24,57,1000,1.4,5.8,0,1,2,1
"3170",0,24,45,1000,13.2,0.4,1,3,2,1
"3171",0,24,40,1000,8.8,1.9,2,3,2,1
"3172",0,16,33,3000,1.3,0.5,1,3,2,1
"3173",0,24,47,1500,21.1,3.1,0,3,2,1
"3174",0,24,53,500,14.4,16.1,0,3,2,1
"3175",0,24,22,1000,1.9,6.2,0,1,1,2
"3176",0,24,29,2000,3.8,0.5,1,3,2,1
"3177",0,22,36,1000,36.1,5.2,0,3,1,1
"3178",0,24,41,3500,7.2,0.6,2,3,2,1
"3179",0,24,18,2000,18.8,1.8,0,3,1,2
"3180",0,23,33,NA,0.7,4.4,2,1,2,2
"3181",0,22,36,2000,1,18.9,2,3,2,1
"3182",0,24,34,2000,35.1,6.5,0,1,1,2
"3183",0,24,28,2500,4.7,1.9,0,3,1,2
"3184",0,24,24,NA,8.2,5.2,0,3,1,2
"3185",0,19,46,3000,15.2,25.5,0,3,1,1
"3186",0,23,48,2000,3.8,15.1,0,3,2,1
"3187",0,24,42,1300,10,NA,1,1,2,2
"3188",0,22,37,2000,2.8,5.8,0,3,2,1
"3189",0,23,25,1000,4.3,1.4,0,3,1,2
"3190",0,22,49,2500,2.5,3.6,2,3,2,1
"3191",0,21,29,3500,0.2,8.3,1,3,2,1
"3192",0,24,35,2000,0.9,18.6,1,1,2,1
"3193",0,5,60,2000,20.9,1.1,0,1,1,1
"3194",0,24,25,3000,1.5,0.9,0,3,2,2
"3195",0,23,33,1500,0.7,1.9,0,1,2,1
"3196",0,24,32,NA,0.6,10.8,2,3,2,1
"3197",0,24,24,NA,24.2,7.7,0,3,1,2
"3198",0,24,37,1500,13.1,3.5,1,3,3,1
"3199",0,20,42,2100,7.1,NA,0,3,3,2
"3200",0,24,30,2000,4.9,9.4,1,3,2,1
"3201",0,24,62,3000,1.1,0,0,3,2,1
"3202",0,19,48,2000,20.9,22.9,0,1,2,2
"3203",0,24,52,2000,14.9,29.7,1,3,2,1
"3204",0,22,38,NA,9.6,14.5,0,1,1,2
"3205",0,21,51,1000,9.2,1.4,2,3,2,1
"3206",0,24,35,2500,3.2,10.6,2,3,3,1
"3207",0,18,46,3200,0.6,NA,0,3,3,1
"3208",0,24,36,1600,4.8,12.1,2,3,2,1
"3209",0,24,45,1100,2.8,3,0,3,3,1
"3210",0,24,39,2500,2.7,4.3,0,3,2,1
"3211",1,15,19,800,3.1,1.1,0,3,1,2
"3212",0,24,56,1000,25.1,8.1,0,1,2,2
"3213",1,13,24,3250,24.7,4.3,0,3,1,2
"3214",0,24,49,5000,1.3,18.6,0,3,3,1
"3215",0,18,47,2000,11.7,11.1,0,1,2,1
"3216",0,24,39,1800,10.5,14.1,0,3,2,1
"3217",0,24,43,8000,18.5,26.8,1,3,2,1
"3218",0,24,35,1200,1.3,NA,0,3,2,2
"3219",0,22,44,1700,3.7,1.2,1,1,2,1
"3220",0,17,23,1500,4.1,NA,2,1,2,1
"3221",0,24,50,1200,3.1,0.7,0,1,2,1
"3222",0,23,32,4250,0.5,0.1,0,3,1,2
"3223",0,24,48,5300,13.3,8,0,3,1,1
"3224",0,24,34,NA,8.4,0.9,2,3,2,1
"3225",0,20,23,2000,6,0.8,0,1,1,2
"3226",0,24,35,2000,7.1,7.9,0,3,2,1
"3227",1,10,26,1500,0.1,3.4,1,1,1,1
"3228",0,24,49,2300,11.3,6.2,0,3,2,1
"3229",0,24,27,700,3.9,1.6,2,1,2,2
"3230",0,19,32,2200,6.2,5.5,0,3,2,1
"3231",1,10,23,1000,1.3,0.3,1,1,1,2
"3232",0,23,35,1500,31.3,10.5,0,1,1,2
"3233",0,24,41,2000,3.3,2.6,0,3,1,2
"3234",0,24,28,1000,25.9,6.4,0,3,1,2
"3235",0,24,48,1500,5.5,13,0,3,3,1
"3236",1,19,39,1000,0.5,0.5,0,1,1,1
"3237",0,24,27,2500,1.1,1.2,0,3,1,1
"3238",0,22,42,3500,11.4,31.4,1,2,2,1
"3239",0,16,29,2000,0.1,8.4,1,3,2,1
"3240",0,24,24,1500,2,8.9,0,1,2,1
"3241",0,24,45,1200,19,5,0,3,2,2
"3242",0,18,54,2000,13,28.1,2,1,2,1
"3243",0,24,20,1600,20.1,4.1,0,3,1,2
"3244",0,24,48,1000,11.9,23.9,2,3,2,1
"3245",0,10,45,1800,3.1,26.1,2,3,3,1
"3246",0,22,25,1400,2,0.5,0,3,1,2
"3247",0,23,23,1000,25.5,13.5,0,3,1,2
"3248",0,24,52,1500,0.9,4.2,0,3,2,1
"3249",1,16,39,1000,4.1,4.2,0,3,1,2
"3250",0,24,33,2400,5.2,0.9,0,3,1,2
"3251",0,24,33,4000,0.8,8.6,1,3,2,1
"3252",0,24,45,1300,12.8,4,0,3,2,1
"3253",0,24,30,1000,0.6,0.6,0,1,2,1
"3254",0,19,29,700,1.3,4.3,0,3,1,2
"3255",0,23,37,NA,3,16.3,2,3,2,1
"3256",0,8,47,3000,1.6,18.1,2,3,2,1
"3257",0,9,39,NA,1.8,2.9,1,3,3,1
"3258",0,24,40,1500,5.1,11.2,2,1,2,1
"3259",0,24,37,1000,1.2,15.1,2,3,2,1
"3260",0,23,54,1000,2.2,NA,0,3,1,1
"3261",0,24,57,1000,9.2,57.2,1,3,2,1
"3262",0,23,39,1000,10.1,NA,2,1,2,2
"3263",0,24,41,2000,36.1,18.6,0,3,2,1
"3264",0,24,53,NA,14.1,5.1,2,3,2,1
"3265",1,14,35,1000,6.1,16,1,1,2,1
"3266",0,20,19,2500,0.9,1.2,0,3,1,2
"3267",0,20,24,2000,3.3,5.2,2,1,2,1
"3268",0,23,26,2400,22.1,2.1,0,2,1,2
"3269",0,17,39,3000,8.4,7.4,1,3,2,1
"3270",1,23,26,4000,26.1,8.6,1,1,1,1
"3271",0,21,27,1400,0.7,9.1,0,3,1,2
"3272",0,24,23,2000,20.2,4.7,0,2,1,1
"3273",0,24,32,1200,6.1,6.6,1,1,2,1
"3274",0,24,31,1700,3.4,3.4,3,1,2,2
"3275",0,19,26,1500,2.3,NA,0,3,1,2
"3276",0,24,34,1000,0,0,1,3,3,1
"3277",0,24,39,2000,8.9,NA,2,1,2,1
"3278",0,23,40,3500,5.9,6.9,3,3,2,1
"3279",0,22,43,1150,3.3,1.1,1,3,2,2
"3280",0,21,54,1000,10.7,5.8,0,4,2,2
"3281",0,22,35,2400,2.8,1.4,0,1,2,2
"3282",1,23,31,1000,1.8,0,0,1,1,1
"3283",1,3,26,1400,0.9,0.6,0,1,1,2
"3284",0,24,19,1500,4.5,1.5,0,1,1,2
"3285",0,24,34,3000,3,6,2,3,2,2
"3286",1,21,23,NA,0.8,0.6,0,3,1,1
"3287",0,22,33,2000,3.5,3,0,3,1,1
"3288",0,18,31,2000,4.5,7.1,2,3,2,1
"3289",0,23,60,1000,15,10,0,3,2,1
"3290",0,18,30,4000,0.8,0.8,0,3,1,1
"3291",0,23,40,2600,9.1,3.3,2,3,2,1
"3292",0,22,28,4550,1.2,2.8,0,3,1,1
"3293",0,18,34,800,21.2,5.7,0,3,1,2
"3294",1,17,22,1000,1.5,0.8,0,1,1,1
"3295",0,24,61,3000,3.3,24.8,0,2,2,2
"3296",1,21,52,1300,18.9,2.5,0,3,2,1
"3297",0,22,31,2000,0.3,5.7,0,3,1,2
"3298",0,5,33,2000,5.5,1,3,3,2,2
"3299",0,12,35,2000,6.4,10,2,1,2,2
"3300",0,24,23,3000,0.1,1.1,0,1,1,2
"3301",0,21,53,1500,8.2,6.5,0,3,3,2
"3302",0,24,44,2000,1.4,0.1,2,1,1,2
"3303",0,24,34,2000,11.3,3.1,2,3,2,1
"3304",1,3,33,1500,3.2,0.5,3,1,2,2
"3305",0,24,40,2000,2.8,1.9,3,3,2,1
"3306",0,21,28,3000,0.8,10.1,0,3,3,2
"3307",0,24,25,2000,3.1,6.1,0,3,1,1
"3308",1,7,40,1000,4.5,0.2,3,3,2,1
"3309",0,14,29,750,3.3,1.5,0,1,2,1
"3310",0,24,46,3000,6.7,2.8,0,3,2,1
"3311",0,23,45,NA,14,NA,0,1,2,2
"3312",0,20,29,4000,29.1,9.2,0,3,1,2
"3313",0,23,46,3000,1.1,20.3,3,3,3,2
"3314",0,18,29,1700,5.3,9.9,0,3,2,1
"3315",1,10,24,2000,23.6,2.5,0,3,1,2
"3316",0,19,62,800,12.5,20.7,0,3,2,1
"3317",0,21,38,3000,6.3,NA,2,3,2,1
"3318",0,24,51,1000,7.3,0.2,1,3,3,1
"3319",0,24,22,1500,3.7,NA,0,3,1,1
"3320",0,24,35,2000,4.1,5.5,0,1,1,1
"3321",1,13,25,1000,5.8,4.8,0,3,2,1
"3322",0,23,59,2500,22.1,26.9,1,1,4,1
"3323",0,24,46,2000,7.6,9.1,0,1,2,2
"3324",0,11,30,2000,3.3,2.8,1,3,2,1
"3325",0,23,42,500,7.1,10.7,1,3,2,1
"3326",0,24,25,1250,0.3,3.3,0,3,1,1
"3327",0,21,43,1000,14.5,10.4,2,1,3,1
"3328",0,18,25,2000,1.8,3,0,1,1,2
"3329",0,23,55,NA,14.9,19.9,0,3,2,1
"3330",1,9,51,1500,0,0.6,0,1,3,2
"3331",0,24,60,1000,8.1,1.1,0,1,2,2
"3332",0,24,35,500,10.5,19.1,0,3,2,1
"3333",0,20,34,1000,34.3,0.4,0,1,1,2
"3334",0,24,28,2000,1.7,2,0,3,2,1
"3335",0,24,34,2000,8.9,18.7,2,1,2,1
"3336",0,24,39,2500,10.8,14.6,1,3,2,1
"3337",0,23,50,1500,9.9,9.4,0,1,4,1
"3338",0,24,19,NA,16.5,2.7,0,1,1,2
"3339",0,22,47,3500,22.3,22.3,1,3,2,2
"3340",0,24,41,1500,3.7,20.8,1,1,2,2
"3341",0,23,30,4000,0.1,4.6,0,3,2,1
"3342",0,19,47,2000,7.4,32.9,2,3,2,1
"3343",0,23,46,2000,17.1,24.2,2,3,2,1
"3344",0,24,29,2000,1.3,7.2,2,3,3,2
"3345",0,24,37,NA,0.7,2.9,2,3,3,2
"3346",0,21,55,2000,4.2,2.1,1,1,2,2
"3347",0,23,60,2500,10.5,17.7,1,1,2,1
"3348",0,22,27,1250,5.1,0.4,1,1,2,2
"3349",0,24,24,2000,2.6,4.6,0,3,1,1
"3350",0,24,58,NA,0.1,32.6,0,1,2,1
"3351",0,24,18,1000,18.6,2.6,0,1,1,2
"3352",0,22,51,2000,29.1,30.1,0,1,2,1
"3353",0,24,57,3000,33.7,NA,0,3,3,1
"3354",0,23,38,2000,9,2.6,2,3,2,1
"3355",1,8,24,4500,10.1,9.1,0,1,1,2
"3356",0,20,23,2000,23.6,NA,1,3,1,2
"3357",0,24,34,1200,7.3,6.4,1,3,2,1
"3358",0,24,27,2000,2.4,3.1,0,1,1,1
"3359",0,24,31,600,10,7,0,1,2,2
"3360",0,19,45,2700,10,26.5,0,3,2,1
"3361",0,15,28,2400,3.6,8.9,0,3,2,1
"3362",0,22,47,1000,23.9,1.2,0,1,2,2
"3363",0,24,30,1300,3.4,7.1,0,3,1,1
"3364",0,23,38,3000,6,3.1,0,2,1,2
"3365",0,22,38,1000,2.3,1.1,3,1,1,1
"3366",0,24,47,2000,16.9,21.3,2,3,2,1
"3367",0,12,19,1700,5.9,3.3,0,3,1,2
"3368",0,18,28,NA,7,7.7,0,2,1,2
"3369",0,22,61,3000,9.7,19.8,0,1,2,1
"3370",0,24,21,2500,10.1,2.9,0,1,1,2
"3371",0,24,33,2000,5.4,16.1,2,1,2,1
"3372",0,18,35,1400,1,4,0,1,3,2
"3373",0,22,26,1500,13.3,NA,0,1,1,2
"3374",0,23,19,1500,0.8,0.8,0,1,1,2
"3375",0,24,43,4250,20.1,10.1,0,1,2,1
"3376",0,20,27,1500,0.1,7.3,0,1,2,2
"3377",0,24,27,2000,3.9,3.7,0,3,1,2
"3378",0,19,29,1000,0.8,10.4,0,3,2,1
"3379",0,23,20,1500,17.5,4.8,0,3,1,2
"3380",0,24,32,1500,7.4,7.6,0,3,2,1
"3381",1,8,39,3500,5.5,0.1,0,3,1,1
"3382",1,10,40,2000,0.6,0.5,3,1,3,2
"3383",0,17,30,3500,6.8,9,2,3,2,1
"3384",0,22,28,NA,1,7.9,3,1,2,2
"3385",0,24,43,1000,10.5,6.9,0,3,1,1
"3386",0,23,20,1750,20.6,0.7,0,3,1,2
"3387",0,24,25,1100,1.9,3.6,1,1,2,1
"3388",0,22,58,700,14.9,10,0,1,4,2
"3389",0,24,53,500,18.3,14.8,1,2,2,2
"3390",0,23,38,800,11.8,23.2,1,3,2,1
"3391",0,20,35,2000,1,16.6,1,3,2,1
"3392",0,23,27,3000,1.5,3.6,0,3,1,2
"3393",0,24,25,3000,0.8,6,0,1,2,1
"3394",0,18,56,NA,19.3,3.2,0,3,2,1
"3395",0,22,36,1500,0.1,0.2,0,3,1,1
"3396",0,22,28,1000,3,3.4,0,3,1,1
"3397",0,24,39,900,4,3,2,3,2,1
"3398",0,23,18,1000,18.9,1,0,1,1,2
"3399",0,24,27,2000,3.5,5,0,3,1,1
"3400",0,21,39,2000,6.8,16.3,2,3,2,1
"3401",0,23,30,2500,4.8,9.1,1,3,2,1
"3402",0,15,52,2000,5.9,NA,0,3,2,1
"3403",0,22,36,2500,14.1,3.6,2,1,2,1
"3404",0,23,28,2000,3,0.7,1,1,2,1
"3405",0,23,25,900,0.4,2.4,0,3,1,2
"3406",0,24,29,1000,0,3.9,0,3,1,1
"3407",0,22,44,2500,17.2,4.5,1,3,2,1
"3408",0,22,61,NA,8.6,38.9,0,1,2,2
"3409",0,20,53,2000,15.6,16.5,1,3,2,1
"3410",0,24,40,NA,0.8,14,4,3,2,1
"3411",0,22,38,4000,4.9,18.9,1,1,2,1
"3412",0,24,27,2700,2.4,4.6,0,3,1,1
"3413",1,6,22,1000,1,0.6,2,1,2,1
"3414",0,24,41,2000,3.9,16.2,0,3,2,1
"3415",0,24,49,2000,8.3,20.7,0,1,2,1
"3416",0,24,38,1000,8.3,8.8,0,3,1,1
"3417",0,9,30,1500,10.1,0.1,0,3,1,2
"3418",0,24,28,2000,4.9,3.9,0,3,2,1
"3419",0,16,49,NA,5.6,24.1,0,1,3,1
"3420",0,23,23,2000,0.6,2.4,0,3,1,1
"3421",0,24,32,NA,5.8,11.6,0,3,2,1
"3422",1,14,30,2500,0.7,11.3,3,1,2,1
"3423",0,24,55,1000,7.8,15.3,0,3,2,1
"3424",0,18,23,750,1.5,1,0,3,1,2
"3425",0,24,33,2200,6.5,3,0,3,2,1
"3426",0,23,49,3000,13.1,16.2,0,1,2,1
"3427",0,24,21,2400,12.1,4.8,0,1,1,2
"3428",0,24,53,8000,10.4,15.4,0,3,2,1
"3429",0,21,24,2850,3.3,2.8,0,3,2,1
"3430",0,24,48,1000,26,15.9,3,3,2,1
"3431",0,21,48,1300,4.4,20.5,0,3,2,1
"3432",0,24,58,2000,32,8,0,1,2,2
"3433",0,23,39,2000,2,2.4,0,3,1,1
"3434",0,18,31,5000,1.5,6.8,3,1,3,2
"3435",0,24,29,2000,4.3,4,0,1,1,1
"3436",0,22,49,1500,3,0.6,1,1,2,2
"3437",0,24,40,5000,11.1,18.2,3,3,3,1
"3438",0,24,55,1000,3.1,9.6,0,1,2,2
"3439",0,24,59,2000,36.6,19.6,0,1,2,1
"3440",1,20,23,1000,0.1,3,0,3,1,1
"3441",0,22,36,1500,5.6,8.6,2,3,2,1
"3442",0,18,47,2000,11.7,3.7,1,2,2,2
"3443",0,23,34,1500,13.3,6.9,0,3,2,1
"3444",0,24,41,2700,11.3,13.2,2,3,3,1
"3445",0,23,57,2000,8.9,17.6,0,1,2,1
"3446",0,24,30,1400,26.3,8.2,0,3,1,2
"3447",0,17,30,2000,6,5.7,0,2,1,1
"3448",0,24,19,1500,4.8,0.6,0,1,1,2
"3449",0,24,43,3000,0.1,6.6,0,3,2,2
"3450",0,24,48,2000,15.5,NA,0,1,2,2
"3451",0,24,27,1500,27.1,2.3,0,3,1,2
"3452",0,24,28,2000,6.1,4.1,0,1,1,1
"3453",0,22,46,1000,0,13.1,0,3,2,2
"3454",0,20,27,2400,28,10.4,0,3,1,2
"3455",0,24,27,2000,1.8,3.1,0,3,1,2
"3456",0,19,55,2000,20.4,1.4,0,1,2,1
"3457",0,19,47,1200,4.6,3.1,0,3,2,1
"3458",0,19,48,1000,27.9,18.3,0,1,2,1
"3459",0,23,56,2000,35.7,28.7,0,1,2,1
"3460",0,22,33,900,0.8,4.8,2,3,2,2
"3461",0,21,26,2000,1.4,2.5,0,3,1,2
"3462",0,24,24,1000,3.1,NA,0,3,1,1
"3463",0,21,25,NA,1.6,6.4,0,3,2,2
"3464",0,24,35,1600,9.1,15.8,2,3,2,1
"3465",0,23,29,3400,0.5,7.5,1,3,1,2
"3466",0,20,20,1000,8.8,NA,0,1,1,2
"3467",0,18,50,1000,4.2,0.4,0,3,2,1
"3468",0,22,30,1000,0.5,1.1,1,1,2,1
"3469",0,18,32,1500,18.9,0.1,1,1,1,2
"3470",1,7,35,1200,0.1,4.9,4,3,3,2
"3471",1,14,42,1500,5.9,0.2,1,3,3,1
"3472",0,23,51,1500,1.4,8,2,1,2,1
"3473",0,24,32,2800,3.5,5.5,0,3,1,1
